q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
q001 q001a008 q001a008q001 q001a008q001a001 q001a008q001a001q001 q001a008q001a001q001a001,qc001 qc001a008 qc008 qc008a001 qc009 qc009a001,Chief Complaint Double vision Initial vs Reval Initial Evaluation Onset 0-1 days ago,qc039,onset details,q001a008q001a001q001a001q001
